#TYPE=EXOPLANET
#OBSCODE=JLFA
#SOFTWARE=transitphot
#DELIM=,
#DATE_TYPE=BJD_TDB
#OBSTYPE=CCD
#STAR_NAME=TOI-3629
#RA=359.793000
#DEC=+39.314300
#EPOCH=J2000
#EXOPLANET_NAME=TOI-3629 b
#BINNING=1x1
#EXPOSURE_TIME=0
#FILTER=O
#DETREND_PARAMETERS=Airmass
#MEASUREMENT_TYPE=Rnflux
#PRIORS=period 3.936551 d; duration 2.2 h fixed; depth prior 15461.0 ppm; quadratic limb darkening u1=0.35 u2=0.25
#RESULTS=Tc=2461299.71577 BJD_TDB +/-0.7 min; depth=15141+/-692 ppm; duration=2.20 h; residual RMS=3930 ppm
#NOTES=122 points. Aperture 11.7 px, sky annulus 24.5-42.0 px, 4 comparison stars. Reduced with transitphot (CMOS sensor reported as CCD per format).
# DATE DIFF MERR DETREND_1 DETREND_2 DETREND_3 DETREND_4
2461299.71874089,0.987321,0.001764,1.001095,n/a,n/a,n/a
2461299.72013497,0.984531,0.001759,1.001169,n/a,n/a,n/a
2461299.72406521,0.983795,0.001793,1.001613,n/a,n/a,n/a
2461299.72964392,0.987605,0.002122,1.002845,n/a,n/a,n/a
2461299.73243245,0.998513,0.002019,1.003727,n/a,n/a,n/a
2461299.73522130,0.983186,0.001789,1.004786,n/a,n/a,n/a
2461299.73661561,0.998397,0.001774,1.005382,n/a,n/a,n/a
2461299.73801019,0.987416,0.001754,1.006024,n/a,n/a,n/a
2461299.73940441,0.987542,0.001753,1.006710,n/a,n/a,n/a
2461299.74079898,0.987808,0.001747,1.007441,n/a,n/a,n/a
2461299.74219307,0.992434,0.001754,1.008218,n/a,n/a,n/a
2461299.74358801,0.997733,0.001759,1.009040,n/a,n/a,n/a
2461299.74498214,0.993326,0.001755,1.009907,n/a,n/a,n/a
2461299.74637641,0.987016,0.001748,1.010820,n/a,n/a,n/a
2461299.74777055,0.993546,0.001753,1.011779,n/a,n/a,n/a
2461299.74916500,0.991759,0.001753,1.012784,n/a,n/a,n/a
2461299.75055987,0.989774,0.001749,1.013836,n/a,n/a,n/a
2461299.75195393,0.991217,0.001749,1.014933,n/a,n/a,n/a
2461299.75334848,0.996793,0.001756,1.016077,n/a,n/a,n/a
2461299.75474230,0.999776,0.001759,1.017268,n/a,n/a,n/a
2461299.75613618,0.997240,0.001751,1.018506,n/a,n/a,n/a
2461299.75753039,1.007085,0.001766,1.019791,n/a,n/a,n/a
2461299.75892492,1.005217,0.001763,1.021124,n/a,n/a,n/a
2461299.76031916,1.001542,0.001765,1.022505,n/a,n/a,n/a
2461299.76171288,1.005874,0.001779,1.023933,n/a,n/a,n/a
2461299.76310711,1.000924,0.001765,1.025410,n/a,n/a,n/a
2461299.76589585,1.008599,0.001777,1.028511,n/a,n/a,n/a
2461299.76729101,1.010576,0.001784,1.030136,n/a,n/a,n/a
2461299.76868590,1.008290,0.001778,1.031810,n/a,n/a,n/a
2461299.77008012,1.001346,0.001770,1.033533,n/a,n/a,n/a
2461299.77147387,1.010312,0.001781,1.035306,n/a,n/a,n/a
2461299.77286855,1.002023,0.001774,1.037131,n/a,n/a,n/a
2461299.77426313,1.007023,0.001782,1.039007,n/a,n/a,n/a
2461299.77565722,1.008068,0.001785,1.040933,n/a,n/a,n/a
2461299.77705133,1.005901,0.001778,1.042911,n/a,n/a,n/a
2461299.77844550,1.009624,0.001782,1.044941,n/a,n/a,n/a
2461299.77984045,1.004995,0.001778,1.047025,n/a,n/a,n/a
2461299.78123463,0.998798,0.001770,1.049161,n/a,n/a,n/a
2461299.78262917,1.007772,0.001786,1.051350,n/a,n/a,n/a
2461299.78402398,1.007057,0.001784,1.053594,n/a,n/a,n/a
2461299.78541832,1.001909,0.001777,1.055891,n/a,n/a,n/a
2461299.78681295,0.998593,0.001770,1.058243,n/a,n/a,n/a
2461299.78820685,1.005486,0.001781,1.060650,n/a,n/a,n/a
2461299.78960130,0.995309,0.001765,1.063113,n/a,n/a,n/a
2461299.79099600,1.004051,0.001773,1.065633,n/a,n/a,n/a
2461299.79239034,1.010868,0.001785,1.068209,n/a,n/a,n/a
2461299.79378461,1.004293,0.001783,1.070841,n/a,n/a,n/a
2461299.79517862,0.997717,0.001773,1.073532,n/a,n/a,n/a
2461299.79657335,1.005174,0.001788,1.076282,n/a,n/a,n/a
2461299.79796720,1.004314,0.001799,1.079089,n/a,n/a,n/a
2461299.79936126,1.003493,0.001798,1.081956,n/a,n/a,n/a
2461299.80075501,1.007193,0.001806,1.084883,n/a,n/a,n/a
2461299.80214908,1.005124,0.001797,1.087871,n/a,n/a,n/a
2461299.80354339,1.001120,0.001792,1.090921,n/a,n/a,n/a
2461299.80493763,0.997912,0.001790,1.094033,n/a,n/a,n/a
2461299.80633147,1.006527,0.001797,1.097206,n/a,n/a,n/a
